ensembl_gene_id	external_gene_name	B4_WT_2	C4_WT_3	D4_WT_4	E4_GFP_1	F4_GFP_2	G4_GFP_3	H4_GFP_4	A4_WT_1
ENSG00000257545	AC079385.1	0	0	0	0	0	0	0	0
ENSG00000257548	AC078929.1	0	0	0	0	0	0	0	0
ENSG00000257550	AC023509.2	0	0	0	0	0	0	0	0
ENSG00000257551	HLX-AS1	6	0	0	3	0	0	0	0
ENSG00000257553	AC034102.4	0	0	0	0	0	0	0	0
ENSG00000257556	LINC02298	16	30	30	6	16	17	19	17
ENSG00000257557	PPP1R12A-AS1	2	16	35	34	4	20	13	5
ENSG00000257563	AC126755.4	0	0	0	0	0	0	0	0
ENSG00000257568	AC079035.1	0	0	0	0	0	0	0	0
ENSG00000257579	AC007540.1	0	0	0	0	0	0	0	0
ENSG00000257582	LINC01475	0	0	0	0	0	0	0	0
ENSG00000257585	LINC00609	0	0	0	0	0	0	0	0
ENSG00000257587	AC136188.1	0	0	0	0	0	0	0	0
ENSG00000257588	AC025154.2	0	0	0	0	0	0	0	0
ENSG00000257591	ZNF625	51	51	58	124	83	81	88	62
ENSG00000257594	GALNT4	0	0	0	0	0	0	0	0
ENSG00000257595	LINC02356	0	0	0	0	0	3	0	0
ENSG00000257596	AC078778.1	0	0	0	0	0	0	0	0
ENSG00000257599	OVCH1-AS1	0	0	0	0	0	0	0	0
ENSG00000257603	AC010183.1	0	0	0	0	0	0	0	0
ENSG00000257605	AC073611.1	5	12	18	13	24	8	17	2
ENSG00000257607	AC073957.2	0	1	0	0	0	0	2	0
ENSG00000257612	MIR4307HG	0	0	0	0	0	0	0	0
ENSG00000257613	LINC01481	0	0	0	0	0	0	0	0
ENSG00000257614	AL133304.1	0	0	0	0	0	0	0	0
ENSG00000257621	PSMA3-AS1	385	301	319	268	423	316	359	306
ENSG00000257634	AC079310.1	0	0	0	0	0	0	0	0
ENSG00000257636	G2E3-AS1	0	0	0	0	0	0	0	0
ENSG00000257640	AC096558.2	0	0	0	0	0	0	0	0
ENSG00000257642	AC011313.1	0	0	0	16	8	14	14	4
ENSG00000257647	AC124312.2	0	0	0	0	0	0	0	0
ENSG00000257653	AC117498.1	0	0	0	0	0	0	0	0
ENSG00000257654	AC125603.1	0	0	0	0	0	0	0	0
ENSG00000257657	AC079950.1	0	0	0	0	3	2	3	0
ENSG00000257660	AC117498.2	0	0	0	0	0	0	0	0
ENSG00000257663	AC025259.1	0	0	0	0	0	0	0	0
ENSG00000257671	KRT7-AS	0	0	0	0	0	0	0	0
ENSG00000257677	LINC02464	0	0	0	0	0	0	0	0
ENSG00000257681	AC025265.1	8	0	1	10	12	1	2	4
ENSG00000257682	AC090503.1	0	0	0	0	0	0	0	0
ENSG00000257683	LINC02463	0	0	0	0	0	0	0	0
ENSG00000257696	AC010203.2	0	0	0	0	0	3	0	0
ENSG00000257698	AC084033.3	52	84	30	55	73	63	89	62
ENSG00000257700	AC055716.3	0	0	0	0	0	0	0	0
ENSG00000257702	LBX2-AS1	2	2	0	5	18	26	8	0
ENSG00000257703	AC068643.1	0	0	0	0	0	0	0	0
ENSG00000257704	INAFM1	85	70	181	322	305	410	458	95
ENSG00000257711	AC079385.2	0	0	0	0	2	0	0	0
ENSG00000257715	AC007298.1	0	0	0	0	0	0	0	0
ENSG00000257718	AC067735.1	0	0	0	0	0	0	0	0
ENSG00000257725	LINC02399	0	0	0	0	0	0	0	0
ENSG00000257726	AC078880.2	0	0	0	0	9	0	2	9
ENSG00000257727	CNPY2	414	534	331	440	556	432	452	448
ENSG00000257729	AC090679.1	0	0	0	0	0	0	0	0
ENSG00000257732	AC089983.1	4	4	0	20	3	5	0	1
ENSG00000257735	AC090115.1	0	0	0	2	0	0	1	0
ENSG00000257737	AC025265.2	0	0	0	0	0	0	0	0
ENSG00000257740	AC073896.3	0	0	0	0	0	0	0	0
ENSG00000257741	LINC01490	0	0	0	0	0	0	0	0
ENSG00000257743	MGAM2	0	0	0	0	0	0	0	0
ENSG00000257746	AC138123.2	0	0	0	0	0	0	0	0
ENSG00000257747	LINC02426	0	0	0	0	0	0	0	0
ENSG00000257748	LINC02281	0	0	0	0	0	0	0	0
ENSG00000257750	LINC02445	0	0	0	0	0	0	0	0
ENSG00000257754	AC012555.2	0	0	0	0	0	0	0	0
ENSG00000257756	LINC02386	0	0	0	0	0	0	0	0
ENSG00000257759	AL357153.2	0	0	0	0	0	0	0	0
ENSG00000257761	AC078860.1	0	0	0	0	0	0	0	0
ENSG00000257762	LINC02401	0	0	0	0	0	0	0	0
ENSG00000257764	AC020656.1	0	0	0	0	0	1	0	0
ENSG00000257766	AC025265.3	0	0	0	0	0	0	0	0
ENSG00000257767	AC002996.1	0	0	0	0	0	0	0	0
ENSG00000257769	AC026401.1	0	0	0	0	3	2	17	0
ENSG00000257771	LINC02395	0	0	0	0	0	0	0	0
ENSG00000257781	AC009387.1	0	0	0	4	0	0	1	0
ENSG00000257784	LINC02400	0	0	0	0	0	0	0	0
ENSG00000257787	AC112481.1	0	0	0	0	0	0	0	0
ENSG00000257797	AC039056.1	0	0	0	0	0	0	0	0
ENSG00000257808	AC073573.1	0	0	0	0	0	0	0	0
ENSG00000257809	AC034102.5	0	0	0	0	0	0	0	0
ENSG00000257815	AC025159.1	25	35	0	25	41	22	30	13
ENSG00000257817	AC026765.2	0	0	0	8	1	2	4	0
ENSG00000257824	AC068789.1	0	0	0	0	0	0	0	0
ENSG00000257826	AL133304.2	0	0	0	0	0	0	0	0
ENSG00000257829	AC121757.1	2	0	0	0	1	2	0	0
ENSG00000257830	AC021066.1	0	0	0	0	0	0	0	0
ENSG00000257831	AL136418.1	0	0	0	0	0	2	0	0
ENSG00000257835	AC073591.1	0	0	0	0	0	0	0	0
ENSG00000257837	AC089998.2	0	0	0	0	0	0	0	0
ENSG00000257839	AC011611.4	1	10	6	29	21	10	22	15
ENSG00000257842	LINC02588	0	0	0	0	0	0	0	0
ENSG00000257845	LINC02294	0	0	0	0	0	0	0	0
ENSG00000257849	AC012038.2	0	0	0	0	0	0	0	0
ENSG00000257859	CASC18	4	1	0	6	0	6	7	0
ENSG00000257860	AC068643.2	0	0	0	0	0	0	0	0
ENSG00000257863	AC090049.1	0	0	0	0	0	0	1	0
ENSG00000257869	AL139023.1	0	0	0	0	0	0	0	0
ENSG00000257870	AC027287.2	0	0	0	0	0	0	0	0
ENSG00000257878	AC007298.2	0	0	0	0	0	0	0	0
ENSG00000257879	AC130415.1	5	0	0	18	0	11	21	0
ENSG00000257883	AC125603.2	0	0	0	0	0	0	0	0
ENSG00000257890	AC011595.2	0	0	0	0	0	0	0	1
ENSG00000257891	AL929601.1	0	0	0	0	0	0	0	0
ENSG00000257893	LINC02404	0	0	0	0	0	0	0	0
ENSG00000257894	AC027288.3	0	5	0	56	40	31	16	0
ENSG00000257900	AL162632.1	0	0	0	0	0	0	0	0
ENSG00000257904	AL133372.3	0	0	0	0	0	0	0	0
ENSG00000257906	LINC02156	0	0	0	0	0	0	0	0
ENSG00000257910	AC124784.1	0	0	0	0	0	0	0	0
ENSG00000257912	LINC02258	0	0	0	0	0	0	0	0
ENSG00000257913	DDN-AS1	0	1	0	5	1	1	3	6
ENSG00000257918	AC079385.3	0	0	0	0	0	0	0	0
ENSG00000257920	LINC02409	0	0	0	0	0	0	0	0
ENSG00000257921	AC025165.3	0	0	0	0	0	0	0	0
ENSG00000257923	CUX1	651	775	775	700	921	763	947	652
ENSG00000257924	LINC02416	0	0	0	0	0	0	0	0
ENSG00000257925	AC008083.1	0	0	0	0	0	0	0	0
ENSG00000257932	AC078776.1	0	0	0	0	0	0	0	0
ENSG00000257935	LHX5-AS1	0	0	0	10	0	0	0	0
ENSG00000257940	AC079598.1	0	0	0	0	0	0	0	0
ENSG00000257947	AC025030.2	0	0	0	0	0	0	0	0
ENSG00000257948	AC068993.2	0	0	0	0	0	0	0	0
ENSG00000257949	TEN1	0	0	0	0	0	0	0	0
ENSG00000257950	P2RX5-TAX1BP3	0	0	0	0	0	0	4	0
ENSG00000257953	AC083805.2	0	0	0	11	0	0	0	0
ENSG00000257955	AC004801.3	0	0	0	0	0	0	0	0
ENSG00000257958	AC008125.1	0	0	0	0	0	0	0	0
ENSG00000257959	CR383656.10	0	0	0	0	0	0	0	0
ENSG00000257962	AC011773.2	0	0	0	0	0	0	0	0
ENSG00000257964	AC020612.3	0	0	0	1	0	0	0	0
ENSG00000257985	AC004801.4	0	0	0	0	0	0	0	0
ENSG00000257986	LINC02306	0	0	0	0	0	0	0	0
ENSG00000257987	LINC00935	0	0	0	0	0	0	0	0
ENSG00000257989	AC078864.1	0	0	0	0	0	0	0	0
ENSG00000257995	AC084365.1	0	0	0	0	0	0	0	0
ENSG00000257997	AC010183.2	0	0	0	0	0	0	0	0
ENSG00000257999	AC016257.1	0	0	0	0	0	3	0	0
ENSG00000258001	AC126614.1	0	0	0	0	0	1	2	0
ENSG00000258007	AC063947.1	0	0	0	0	0	0	0	0
ENSG00000258010	AC016705.1	0	0	0	0	0	0	0	0
ENSG00000258017	AC011603.2	0	0	0	4	2	8	0	0
ENSG00000258018	LINC02457	0	0	0	0	0	0	0	0
ENSG00000258026	AC078955.1	0	0	0	0	0	0	0	0
ENSG00000258028	AL138974.1	0	0	0	0	0	0	0	0
ENSG00000258034	AC012157.1	0	0	0	0	0	0	0	0
ENSG00000258035	AC123567.2	0	0	0	0	0	0	0	0
ENSG00000258038	LINC02327	0	0	0	0	0	0	0	0
ENSG00000258039	AC117377.1	0	0	0	0	0	0	0	0
ENSG00000258044	AC073569.1	0	0	0	0	0	0	1	0
ENSG00000258048	AC073569.2	0	0	0	0	0	0	0	0
ENSG00000258050	AL139316.1	0	0	0	0	0	0	1	0
ENSG00000258052	AC025263.2	0	0	0	0	0	0	0	0
ENSG00000258053	AC025575.2	0	0	0	0	0	0	0	0
ENSG00000258056	AC009779.2	2	15	0	16	21	15	27	11
ENSG00000258057	BCDIN3D-AS1	5	0	0	4	0	8	0	0
ENSG00000258064	AC073612.1	0	0	0	0	0	0	0	0
ENSG00000258066	AC138331.1	0	0	0	0	0	0	0	0
ENSG00000258077	AC078923.1	0	0	0	0	1	0	0	0
ENSG00000258081	AL110292.1	0	0	0	0	0	0	0	0
ENSG00000258082	AL391832.3	0	0	0	0	0	0	0	0
ENSG00000258083	OR9A4	0	0	0	0	0	0	0	0
ENSG00000258084	AC128707.1	0	0	0	0	0	0	0	0
ENSG00000258086	AC079313.1	0	0	0	0	0	0	0	0
ENSG00000258088	AC078820.1	0	0	0	0	10	0	0	0
ENSG00000258092	AC005841.1	0	0	0	0	0	0	0	0
ENSG00000258096	AC025031.2	0	0	0	0	0	1	0	0
ENSG00000258098	LINC02286	0	0	0	0	0	0	0	0
ENSG00000258099	ATXN2-AS	0	0	0	0	0	0	0	0
ENSG00000258100	AC025035.1	0	0	0	0	0	0	0	3
ENSG00000258101	AC010173.1	0	0	6	1	7	11	0	6
ENSG00000258102	MAP1LC3B2	0	7	0	0	2	8	4	14
ENSG00000258107	AL158058.1	0	0	0	0	0	0	0	0
ENSG00000258108	AC009803.2	0	0	0	0	0	0	0	0
ENSG00000258114	AC005871.2	0	0	0	0	0	0	0	0
ENSG00000258115	AC090109.1	0	0	0	0	0	0	0	0
ENSG00000258117	AC026116.1	0	0	0	0	0	0	0	0
ENSG00000258119	AC087897.2	0	0	0	0	0	0	0	0
ENSG00000258121	AC089987.2	0	0	0	0	0	0	0	0
ENSG00000258122	AC044802.2	0	0	0	4	2	3	2	0
ENSG00000258123	LINC02444	0	0	0	0	0	0	0	0
ENSG00000258125	AC025254.1	0	0	0	0	0	0	0	0
ENSG00000258130	AC106782.1	0	0	0	0	0	0	0	0
ENSG00000258131	AC007656.1	0	0	0	0	0	0	0	0
ENSG00000258135	LINC02396	0	0	0	0	0	0	0	0
ENSG00000258136	AC007622.2	0	0	0	0	0	0	1	0
ENSG00000258137	AC079313.2	0	0	0	0	0	0	0	0
ENSG00000258140	AC127894.1	0	0	0	0	0	0	0	0
ENSG00000258144	LINC02406	0	0	0	0	0	0	0	0
ENSG00000258150	AC133555.3	0	0	0	0	0	0	0	0
ENSG00000258162	AC069228.1	0	0	0	0	0	0	0	0
ENSG00000258167	AC107023.1	0	0	0	0	0	0	0	0
ENSG00000258168	AC025569.1	0	0	0	0	0	0	2	0
ENSG00000258169	LINC00485	0	0	0	0	0	0	0	0
ENSG00000258170	AC089998.4	0	0	0	0	0	0	0	0
ENSG00000258171	LINC02412	0	0	0	0	0	0	0	0
ENSG00000258172	AC073655.1	0	0	0	0	0	0	0	0
ENSG00000258175	LINC02300	0	0	0	0	0	0	0	0
ENSG00000258177	AC008149.1	0	0	0	0	0	0	0	0
ENSG00000258178	AC016993.1	0	0	0	0	0	0	0	0
ENSG00000258181	AC008083.2	3	0	0	0	3	0	0	6
ENSG00000258183	LINC02392	0	0	0	0	0	0	0	0
ENSG00000258185	AC010196.1	0	0	0	0	0	0	0	0
ENSG00000258196	AL163973.3	0	0	0	0	0	0	0	0
ENSG00000258197	NKX2-2-AS1	0	0	0	0	0	0	0	0
ENSG00000258203	AC004801.5	0	0	0	0	0	0	0	0
ENSG00000258214	AC108721.1	0	0	0	0	0	0	0	0
ENSG00000258216	AC084200.1	0	0	0	0	0	0	0	0
ENSG00000258220	LINC02424	0	0	0	0	8	6	0	0
ENSG00000258223	PRSS58	0	0	0	0	0	0	0	0
ENSG00000258225	AC073571.1	0	0	0	0	0	0	0	0
ENSG00000258227	CLEC5A	0	0	0	0	0	0	0	0
ENSG00000258231	AC020637.1	0	5	6	3	1	6	0	0
ENSG00000258232	AC125611.3	0	0	0	0	0	0	0	0
ENSG00000258234	AC024257.1	0	0	0	0	0	0	0	0
ENSG00000258235	AC133480.1	0	0	0	0	0	0	2	0
ENSG00000258240	AC002351.1	0	0	0	0	0	0	0	0
ENSG00000258249	AC125603.3	0	0	0	0	0	0	0	0
ENSG00000258253	AC078865.1	0	0	0	0	0	0	0	0
ENSG00000258254	AC010177.1	0	0	0	0	0	0	0	0
ENSG00000258256	AC011773.3	0	0	0	0	0	0	0	0
ENSG00000258260	AC073896.5	0	0	0	0	0	0	1	0
ENSG00000258265	AL929601.2	0	0	0	0	0	0	0	0
ENSG00000258268	AC079793.1	0	0	0	0	0	0	0	0
ENSG00000258272	AC007513.1	0	0	0	0	4	2	4	0
ENSG00000258274	AC012085.2	0	0	0	0	0	0	0	0
ENSG00000258279	LINC00592	0	0	0	0	0	3	4	0
ENSG00000258280	AC009803.3	0	0	0	0	0	0	0	0
ENSG00000258283	AC011603.3	0	0	0	0	0	0	0	0
ENSG00000258285	TESC-AS1	0	0	0	0	0	0	0	0
ENSG00000258289	CHURC1	499	649	335	528	588	541	487	444
ENSG00000258292	LINC02410	0	0	0	0	0	0	0	0
ENSG00000258297	AP001157.1	29	61	45	17	23	17	8	24
ENSG00000258301	VASH1-AS1	10	11	5	9	3	16	12	9
ENSG00000258302	AC025034.1	6	0	0	3	0	1	0	0
ENSG00000258308	AC079907.2	0	0	0	0	0	0	0	0
ENSG00000258311	AC009779.3	0	0	0	0	0	0	0	0
ENSG00000258312	AC016152.1	0	0	0	0	0	0	0	0
ENSG00000258313	AC084879.2	0	0	0	0	0	0	0	0
ENSG00000258314	AL589182.1	0	0	0	0	0	0	0	0
ENSG00000258315	C17orf49	27	13	27	10	27	39	49	43
ENSG00000258317	AC034102.6	0	0	0	0	0	0	0	0
ENSG00000258323	AC073575.1	0	0	0	0	0	0	0	0
ENSG00000258325	ITFG2-AS1	3	1	1	2	2	7	7	0
ENSG00000258331	LINC02461	0	0	0	0	0	0	0	0
ENSG00000258332	LINC02394	0	0	0	0	0	0	0	0
ENSG00000258334	AC125611.4	0	0	0	0	0	0	0	0
ENSG00000258338	AC090680.1	0	0	0	0	0	0	0	0
ENSG00000258343	AC090001.1	0	0	0	0	0	0	0	0
ENSG00000258345	AC034102.7	0	0	0	0	0	0	0	0
ENSG00000258346	AC079384.1	0	0	0	0	0	0	0	0
ENSG00000258354	AC138932.2	0	0	0	0	0	1	0	0
ENSG00000258364	CR383656.12	0	0	0	0	0	0	0	0
ENSG00000258365	AC073655.2	0	0	0	4	4	6	3	5
ENSG00000258366	RTEL1	0	3	0	0	0	0	0	0
ENSG00000258376	AC004846.1	0	0	0	0	0	0	0	0
ENSG00000258377	AL139099.1	0	0	0	0	1	6	3	0
ENSG00000258378	AL139021.1	0	0	0	0	0	0	0	0
ENSG00000258379	AL355097.1	0	0	0	0	0	0	0	0
ENSG00000258380	AL356805.1	0	0	0	0	0	0	0	0
ENSG00000258383	AL132819.1	0	0	0	0	0	0	0	0
ENSG00000258384	AC068831.1	0	0	0	0	0	0	0	0
ENSG00000258386	AL352984.1	0	0	0	0	0	0	0	0
ENSG00000258388	PPT2-EGFL8	0	0	0	0	5	11	1	9
ENSG00000258390	LINC02318	0	0	0	0	0	0	0	0
ENSG00000258393	AL049833.1	0	0	0	0	0	0	0	0
ENSG00000258399	AL117190.1	6	44	51	19	63	16	19	34
ENSG00000258400	AL591767.1	0	0	0	0	0	0	0	0
ENSG00000258402	AC016526.1	0	0	0	0	0	0	0	0
ENSG00000258404	LINC02320	0	0	0	0	0	0	0	0
ENSG00000258405	ZNF578	0	0	0	2	8	0	6	0
ENSG00000258407	AL157955.1	0	0	0	0	0	0	0	0
ENSG00000258410	AC087386.1	0	0	0	0	0	3	0	0
ENSG00000258413	AL158801.2	0	0	0	0	0	0	0	0
ENSG00000258414	AL121790.1	0	10	3	3	3	0	3	0
ENSG00000258416	AF123462.1	0	0	0	0	0	0	0	0
ENSG00000258417	AC100868.1	0	0	0	0	0	0	0	0
ENSG00000258418	AL352977.1	0	0	0	0	0	0	0	0
ENSG00000258422	AL160191.1	0	0	0	0	0	0	0	0
ENSG00000258424	AL512791.1	0	0	0	0	0	0	0	0
ENSG00000258425	AC013451.1	0	0	0	0	0	0	0	0
ENSG00000258426	AL162872.1	0	0	0	0	0	0	0	0
ENSG00000258428	AL161757.2	0	0	0	0	0	0	0	0
ENSG00000258429	PDF	0	0	0	0	0	0	0	0
ENSG00000258430	AL583722.2	0	0	0	7	5	0	2	0
ENSG00000258433	AC087633.1	0	0	0	0	0	0	0	0
ENSG00000258435	AC048337.1	0	0	0	0	0	0	0	0
ENSG00000258436	RNASE12	0	0	0	0	0	0	0	0
ENSG00000258437	AL139193.1	0	0	0	0	0	0	0	0
ENSG00000258444	AL132855.1	0	0	0	0	0	0	0	0
ENSG00000258449	AC023510.1	0	0	0	0	0	0	0	0
ENSG00000258451	AL163636.1	0	0	0	0	0	0	0	0
ENSG00000258453	OR11H2	0	0	0	0	0	0	0	0
ENSG00000258455	AL158801.3	0	0	0	0	0	0	0	0
ENSG00000258457	AL132780.2	19	34	27	7	21	29	21	11
ENSG00000258459	AL356019.1	0	0	0	0	0	0	0	0
ENSG00000258460	AL355096.1	0	0	0	0	0	0	0	0
ENSG00000258465	AL139011.2	0	0	0	0	0	0	1	0
ENSG00000258466	AL049779.1	0	0	0	2	0	0	0	0
ENSG00000258471	AL355922.2	0	0	0	0	0	0	2	0
ENSG00000258472	AC005726.1	12	16	17	22	18	7	1	0
ENSG00000258473	AC007686.2	0	0	0	0	0	0	0	0
ENSG00000258474	LINC02313	0	0	0	0	0	0	0	0
ENSG00000258476	LINC02207	0	0	0	0	0	0	0	0
ENSG00000258478	AC009396.1	0	0	0	0	0	0	0	0
ENSG00000258479	LINC00640	0	0	0	0	0	0	9	0
ENSG00000258480	AL352977.2	0	0	0	0	0	0	0	0
ENSG00000258481	AL133240.1	0	0	0	0	0	0	0	0
ENSG00000258482	TRAV15	0	0	0	0	0	0	0	0
ENSG00000258483	LINC02251	0	0	0	0	0	0	0	0
ENSG00000258484	SPESP1	0	0	0	0	0	0	0	0
ENSG00000258487	LINC02277	0	0	0	0	0	0	0	0
ENSG00000258489	AC027013.1	0	0	0	0	0	0	0	0
ENSG00000258490	AL049835.1	0	0	0	0	0	0	0	0
ENSG00000258496	AL352955.1	0	0	0	0	0	0	0	0
ENSG00000258497	AL359682.1	0	0	0	0	0	0	0	0
ENSG00000258498	DIO3OS	0	0	0	1	0	0	0	0
ENSG00000258499	LINC02287	0	0	0	0	0	0	0	0
ENSG00000258502	LINC02290	0	0	0	0	0	0	0	0
ENSG00000258504	AL157871.1	0	0	0	0	0	0	0	0
ENSG00000258511	LINC02295	0	0	0	0	0	0	0	0
ENSG00000258512	LINC00239	0	0	0	0	0	3	0	0
ENSG00000258515	AL355075.2	0	0	0	0	0	0	0	0
ENSG00000258516	AL133167.1	0	0	0	0	0	0	0	0
ENSG00000258517	AC004817.1	0	0	0	0	0	0	0	0
ENSG00000258520	AL359317.1	0	5	0	0	0	0	0	0
ENSG00000258521	AL157871.2	0	0	0	0	0	0	0	0
ENSG00000258525	AL049830.3	0	0	0	0	4	1	3	0
ENSG00000258526	AL049875.1	0	0	0	0	2	2	0	0
ENSG00000258529	AP001781.2	0	0	0	0	0	0	0	0
ENSG00000258532	LINC02305	0	0	0	0	0	0	0	0
ENSG00000258534	AL132712.1	0	0	0	0	0	0	0	0
ENSG00000258537	FRMD6-AS2	0	0	0	0	5	0	1	0
ENSG00000258538	AL133279.1	0	0	0	0	0	0	0	0
ENSG00000258539	AC068896.1	7	1	0	0	0	0	0	0
ENSG00000258545	RHOXF1-AS1	0	0	0	0	0	0	0	0
ENSG00000258548	LINC00645	0	0	0	0	0	0	0	0
ENSG00000258551	AC104035.1	0	0	0	0	0	0	0	0
ENSG00000258553	AL157911.1	0	0	0	0	0	0	0	0
ENSG00000258554	AC025162.1	0	0	0	0	0	0	0	0
ENSG00000258555	SPECC1L-ADORA2A	0	0	0	0	0	0	0	0
ENSG00000258556	LINC02322	0	0	0	0	0	0	0	0
ENSG00000258558	AL121852.1	0	0	0	0	0	0	0	0
ENSG00000258560	AL157912.1	0	0	0	0	0	0	0	0
ENSG00000258561	AL359232.1	14	13	5	0	2	0	0	1
ENSG00000258569	AC007376.2	0	0	0	0	0	0	0	0
ENSG00000258572	AL133467.1	0	0	0	12	0	3	5	0
ENSG00000258573	AL163195.2	0	0	0	0	0	0	0	0
ENSG00000258580	AL136298.1	0	8	15	0	0	0	0	0
ENSG00000258583	LINC01500	0	0	0	0	0	0	0	0
ENSG00000258584	FAM181A-AS1	0	0	0	0	0	0	0	0
ENSG00000258586	LINC02274	0	0	0	0	0	0	1	0
ENSG00000258588	TRIM6-TRIM34	0	0	0	0	0	0	0	0
ENSG00000258592	AL391152.1	0	0	0	0	0	0	0	0
ENSG00000258593	AL583810.1	7	0	0	0	0	0	1	3
ENSG00000258594	AC021979.1	0	0	0	0	0	0	0	0
ENSG00000258598	AL512357.1	0	0	0	0	0	0	0	0
ENSG00000258600	AL359238.1	0	0	0	0	0	0	0	0
ENSG00000258601	AL162464.1	0	0	0	0	0	0	0	0
ENSG00000258602	LINC01629	0	0	0	0	0	0	0	0
ENSG00000258603	AC005225.2	0	0	0	0	0	0	0	0
ENSG00000258604	AL161668.3	0	0	0	0	0	0	0	0
ENSG00000258609	LINC-ROR	0	0	0	0	0	0	0	0
ENSG00000258610	AF111169.1	0	0	0	0	0	0	0	0
ENSG00000258616	LINC02303	0	0	0	1	0	0	0	0
ENSG00000258623	AL121820.1	0	0	0	0	0	0	0	0
ENSG00000258630	LINC02292	0	0	0	0	0	0	0	0
ENSG00000258631	AC110023.1	0	0	0	0	0	0	0	0
ENSG00000258633	AL049870.2	0	0	0	0	0	0	0	0
ENSG00000258634	AL160006.1	35	1	6	33	89	38	33	20
ENSG00000258636	AL121821.1	0	0	0	0	0	0	0	0
ENSG00000258637	AC008056.1	0	0	0	0	0	0	0	0
ENSG00000258642	AL133371.1	0	0	0	0	0	0	0	0
ENSG00000258643	BCL2L2-PABPN1	0	0	0	0	0	0	0	0
ENSG00000258644	SYNJ2BP-COX16	0	4	12	5	8	6	3	0
ENSG00000258646	AL049780.1	0	7	0	0	7	0	3	0
ENSG00000258647	LINC00930	0	0	0	0	0	0	0	0
ENSG00000258649	AL392023.1	0	0	0	0	0	0	0	0
ENSG00000258651	SEC23A-AS1	0	0	0	0	0	0	0	0
ENSG00000258653	AC005520.1	0	0	0	0	0	0	0	0
ENSG00000258654	AC026495.1	0	0	0	0	0	0	0	0
ENSG00000258655	ARHGAP5-AS1	5	18	0	13	24	7	9	20
ENSG00000258657	AL136018.1	0	0	0	0	0	0	0	0
ENSG00000258658	AL139021.2	0	0	0	0	0	2	0	0
ENSG00000258659	TRIM34	0	0	0	0	0	0	3	0
ENSG00000258660	AC006146.1	0	0	1	0	0	1	0	3
ENSG00000258661	AL079303.1	0	0	0	0	0	0	0	0
ENSG00000258662	AC022469.2	0	0	0	0	0	0	0	0
ENSG00000258663	AL117190.2	0	0	0	0	0	0	0	0
ENSG00000258666	AL157871.4	0	0	0	0	0	0	0	0
ENSG00000258667	HIF1A-AS2	0	0	0	0	0	0	0	0
ENSG00000258670	AL049874.3	0	0	0	0	0	0	0	0
ENSG00000258672	AL160313.2	0	0	0	0	0	0	0	0
ENSG00000258673	LINC01397	0	0	0	3	11	8	7	0
ENSG00000258674	AC011448.1	0	0	0	0	0	0	0	0
ENSG00000258675	LINC02308	0	0	0	0	0	0	0	0
ENSG00000258677	AC022826.2	0	0	0	0	3	1	1	0
ENSG00000258678	LINC02317	0	0	0	0	0	0	0	0
ENSG00000258683	AL355095.1	0	0	0	0	0	0	0	0
ENSG00000258687	AL358334.1	0	0	0	0	0	0	0	0
ENSG00000258689	LINC01269	0	0	0	0	0	0	0	0
ENSG00000258690	AL162464.2	0	0	0	0	0	0	0	0
ENSG00000258691	AL355102.2	0	0	0	0	0	0	0	0
ENSG00000258693	AL133368.2	0	0	0	0	0	0	0	0
ENSG00000258694	LINC02319	0	0	0	0	0	0	0	0
ENSG00000258695	AC005225.3	0	0	0	0	0	0	0	0
ENSG00000258696	AL359233.1	0	0	0	1	0	6	2	4
ENSG00000258698	AL139317.1	0	0	0	0	0	0	0	0
ENSG00000258699	AL357093.1	0	0	0	0	0	1	0	0
ENSG00000258700	LINC00871	0	0	0	0	0	0	0	0
ENSG00000258701	LINC00638	10	1	9	20	10	15	18	14
ENSG00000258702	AL137786.1	0	0	0	1	0	0	0	0
ENSG00000258703	AL161757.3	0	0	0	0	0	0	0	0
ENSG00000258708	SLC25A21-AS1	10	2	0	9	2	6	6	10
ENSG00000258710	LINC01193	0	0	0	0	0	0	0	0
ENSG00000258711	AL358334.2	10	0	5	5	3	4	0	11
ENSG00000258713	C20orf141	0	0	0	0	0	0	1	0
ENSG00000258716	AL139193.2	0	0	0	0	0	0	0	0
ENSG00000258717	AL132711.1	0	0	0	0	0	0	0	0
ENSG00000258718	LINC02311	0	0	0	0	0	0	0	0
ENSG00000258719	AC009396.2	0	0	0	0	0	0	0	0
ENSG00000258723	AF099810.1	0	0	0	0	0	0	0	0
ENSG00000258725	PRC1-AS1	0	0	4	1	0	0	1	0
ENSG00000258727	AL135999.1	25	43	6	19	22	16	23	28
ENSG00000258728	AL162231.3	0	0	0	0	0	0	0	0
ENSG00000258729	AL355102.3	0	0	0	0	0	0	0	0
ENSG00000258730	ITPK1-AS1	0	0	0	0	0	0	0	0
ENSG00000258731	AL356020.1	0	6	0	0	0	0	7	0
ENSG00000258733	LINC02328	0	0	0	1	0	2	0	0
ENSG00000258735	LINC00637	9	0	0	0	0	3	0	0
ENSG00000258736	AL583722.3	0	0	0	0	0	0	0	0
ENSG00000258738	AL121603.2	21	15	13	37	26	16	18	18
ENSG00000258740	AL691403.1	0	0	0	0	0	0	0	0
ENSG00000258742	AL117192.1	0	0	0	0	0	0	0	0
ENSG00000258743	LINC02301	0	0	0	0	0	0	0	0
